"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","com.netflix.conductor.core.reconciliation","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\reconciliation\WorkflowRepairService.java","3","70","Access to field `SCHEDULED` on foreign value `TaskModel.Status` (degree 1)","Design","LawOfDemeter"
"2","com.netflix.conductor.core.reconciliation","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\reconciliation\WorkflowRepairService.java","3","71","Access to field `IN_PROGRESS` on foreign value `TaskModel.Status` (degree 1)","Design","LawOfDemeter"
"3","com.netflix.conductor.core.reconciliation","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\reconciliation\WorkflowRepairService.java","3","72","Access to field `SCHEDULED` on foreign value `TaskModel.Status` (degree 1)","Design","LawOfDemeter"
"4","com.netflix.conductor.core.reconciliation","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\reconciliation\WorkflowRepairService.java","3","74","Access to field `SCHEDULED` on foreign value `TaskModel.Status` (degree 1)","Design","LawOfDemeter"
"5","com.netflix.conductor.core.reconciliation","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\reconciliation\WorkflowRepairService.java","3","155","Access to field `IN_PROGRESS` on foreign value `TaskModel.Status` (degree 1)","Design","LawOfDemeter"
"1","com.netflix.conductor.core.reconciliation","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\reconciliation\WorkflowSweeper.java","3","122","The method 'unack(WorkflowModel, long)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"1","com.netflix.conductor.core.storage","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\storage\DummyPayloadStorage.java","3","70","Consider using a try-with-resources statement instead of explicitly closing the resource","Best Practices","UseTryWithResources"
"1","com.netflix.conductor.core.utils","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\utils\ExternalPayloadStorageUtils.java","3","91","The method 'verifyAndUpload(T, PayloadType)' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"2","com.netflix.conductor.core.utils","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\utils\ExternalPayloadStorageUtils.java","3","159","Access to field `WRITE` on foreign value `ExternalPayloadStorage.Operation` (degree 1)","Design","LawOfDemeter"
"3","com.netflix.conductor.core.utils","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\utils\ExternalPayloadStorageUtils.java","3","168","Access to field `WRITE` on foreign value `ExternalPayloadStorage.Operation` (degree 1)","Design","LawOfDemeter"
"4","com.netflix.conductor.core.utils","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\utils\ExternalPayloadStorageUtils.java","3","177","Access to field `WRITE` on foreign value `ExternalPayloadStorage.Operation` (degree 1)","Design","LawOfDemeter"
"5","com.netflix.conductor.core.utils","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\utils\ExternalPayloadStorageUtils.java","3","188","Access to field `WRITE` on foreign value `ExternalPayloadStorage.Operation` (degree 1)","Design","LawOfDemeter"
"1","com.netflix.conductor.core.utils","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\utils\ParametersUtils.java","3","46","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","com.netflix.conductor.core.utils","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\core\utils\ParametersUtils.java","3","233","The method 'replaceVariables(String, DocumentContext, String, int)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","com.netflix.conductor.dao","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\dao\ExecutionDAO.java","3","23","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.netflix.conductor.dao","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\dao\IndexDAO.java","3","26","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.netflix.conductor.dao","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\dao\QueueDAO.java","3","21","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.netflix.conductor.metrics","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\metrics\Monitors.java","3","33","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.netflix.conductor.model","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\model\TaskModel.java","3","31","Possible God Class (WMC=133, ATFD=50, TCC=4.414%)","Design","GodClass"
"2","com.netflix.conductor.model","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\model\TaskModel.java","3","31","The class 'TaskModel' has a total cyclomatic complexity of 133 (highest 6).","Design","CyclomaticComplexity"
"3","com.netflix.conductor.model","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\model\TaskModel.java","3","31","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"4","com.netflix.conductor.model","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\model\TaskModel.java","3","744","The method 'equals(Object)' has an NPath complexity of 252, current threshold is 200","Design","NPathComplexity"
"5","com.netflix.conductor.model","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\model\TaskModel.java","3","767","Call to `getStatus` on foreign value `taskModel` (degree 1)","Design","LawOfDemeter"
"1","com.netflix.conductor.model","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\model\WorkflowModel.java","3","29","Possible God Class (WMC=107, ATFD=49, TCC=4.272%)","Design","GodClass"
"2","com.netflix.conductor.model","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\model\WorkflowModel.java","3","29","The class 'WorkflowModel' has a total cyclomatic complexity of 107 (highest 8).","Design","CyclomaticComplexity"
"3","com.netflix.conductor.model","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\model\WorkflowModel.java","3","29","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"4","com.netflix.conductor.model","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\model\WorkflowModel.java","3","78","Access to field `NON_EMPTY` on foreign value `JsonInclude.Include` (degree 1)","Design","LawOfDemeter"
"5","com.netflix.conductor.model","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\model\WorkflowModel.java","3","81","Access to field `NON_EMPTY` on foreign value `JsonInclude.Include` (degree 1)","Design","LawOfDemeter"
"6","com.netflix.conductor.model","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\model\WorkflowModel.java","3","508","Call to `getStatus` on foreign value `that` (degree 1)","Design","LawOfDemeter"
"1","com.netflix.conductor.service","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\service\ExecutionService.java","3","44","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","com.netflix.conductor.service","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\service\ExecutionService.java","3","94","The method 'poll(String, String, String, int, int)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"3","com.netflix.conductor.service","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\service\ExecutionService.java","3","94","The method 'poll(String, String, String, int, int)' has an NPath complexity of 296, current threshold is 200","Design","NPathComplexity"
"1","com.netflix.conductor.service","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\service\MetadataService.java","3","33","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.netflix.conductor.service","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\service\MetadataServiceImpl.java","3","39","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.netflix.conductor.service","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\service\TaskService.java","3","33","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.netflix.conductor.service","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\service\TaskServiceImpl.java","3","43","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.netflix.conductor.service","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\service\WorkflowService.java","3","36","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.netflix.conductor.service","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\service\WorkflowServiceImpl.java","3","41","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.netflix.conductor.validations","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\validations\WorkflowTaskTypeConstraint.java","3","62","The class 'WorkflowTaskValidator' has a total cyclomatic complexity of 95 (highest 14).","Design","CyclomaticComplexity"
"2","com.netflix.conductor.validations","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\validations\WorkflowTaskTypeConstraint.java","3","63","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","com.netflix.conductor.validations","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\validations\WorkflowTaskTypeConstraint.java","3","72","The method 'isValid(WorkflowTask, ConstraintValidatorContext)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"4","com.netflix.conductor.validations","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\validations\WorkflowTaskTypeConstraint.java","3","193","Avoid unused local variables such as 'returnValue'.","Best Practices","UnusedLocalVariable"
"5","com.netflix.conductor.validations","C:\User\pavan\Projects\conductor\core\src\main\java\com\netflix\conductor\validations\WorkflowTaskTypeConstraint.java","3","301","The method 'isWaitTaskValid(WorkflowTask, ConstraintValidatorContext)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","201","Access to field `tasksToBeUpdated` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"2","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","202","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"3","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","204","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"4","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","208","Access to field `tasksToBeUpdated` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"5","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","208","Access to field `tasksToBeUpdated` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"6","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","209","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"7","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","210","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"8","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","229","Access to field `tasksToBeUpdated` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"9","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","230","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"10","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","232","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"11","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","236","Access to field `tasksToBeUpdated` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"12","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","236","Access to field `tasksToBeUpdated` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"13","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","237","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"14","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","238","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"15","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","264","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"16","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","267","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"17","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","269","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"18","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","270","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"19","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","271","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"20","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","273","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"21","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","279","Access to field `tasksToBeUpdated` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"22","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","280","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"23","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","281","Access to field `tasksToBeUpdated` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"24","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","282","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"25","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","284","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"26","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","285","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"27","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","286","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"28","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","287","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"29","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","334","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"30","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","335","Access to field `tasksToBeUpdated` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"31","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","337","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"32","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","338","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"33","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","340","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"34","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","341","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"35","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","342","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"36","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","344","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"37","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","345","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"38","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","352","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"39","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","356","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"40","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","396","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"41","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","399","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"42","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","402","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"43","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","403","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"44","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","412","Access to field `tasksToBeUpdated` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"45","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","413","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"46","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","416","Access to field `tasksToBeUpdated` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"47","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","419","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"48","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","420","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"49","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","423","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"50","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","432","Access to field `tasksToBeUpdated` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"51","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","433","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"52","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","437","Access to field `tasksToBeUpdated` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"53","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","440","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"54","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","488","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"55","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","489","Access to field `tasksToBeUpdated` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"56","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","490","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"57","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","491","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"58","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","495","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"59","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","509","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"60","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","514","Access to field `tasksToBeUpdated` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"61","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","515","Access to field `tasksToBeUpdated` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"62","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","518","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"63","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","519","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"64","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","522","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"65","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","569","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"66","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","572","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"67","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","575","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"68","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","578","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"69","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","583","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"70","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","586","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"71","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","589","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"72","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","594","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"73","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","599","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
"74","com.netflix.conductor.core.execution","C:\User\pavan\Projects\conductor\core\src\test\java\com\netflix\conductor\core\execution\TestDeciderOutcomes.java","3","602","Access to field `tasksToBeScheduled` on foreign value `outcome` (degree 1)","Design","LawOfDemeter"
