"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"22","io.supertokens.authRecipe","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\authRecipe\AuthRecipe.java","3","307","Access to field `thirdParty` on foreign value `currLoginMethod` (degree 1)","Design","LawOfDemeter"
"23","io.supertokens.authRecipe","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\authRecipe\AuthRecipe.java","3","307","Access to field `thirdParty` on foreign value `currLoginMethod` (degree 1)","Design","LawOfDemeter"
"24","io.supertokens.authRecipe","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\authRecipe\AuthRecipe.java","3","309","Access to field `tenantIds` on foreign value `userWithSameThirdParty` (degree 1)","Design","LawOfDemeter"
"25","io.supertokens.authRecipe","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\authRecipe\AuthRecipe.java","3","312","Access to field `isPrimaryUser` on foreign value `userWithSameThirdParty` (degree 1)","Design","LawOfDemeter"
"26","io.supertokens.authRecipe","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\authRecipe\AuthRecipe.java","3","339","The method 'linkAccounts(Main, AppIdentifier, Storage, String, String)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"27","io.supertokens.authRecipe","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\authRecipe\AuthRecipe.java","3","386","Access to field `externalUserId` on foreign value `mappingResult` (degree 1)","Design","LawOfDemeter"
"28","io.supertokens.authRecipe","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\authRecipe\AuthRecipe.java","3","452","The method 'canCreatePrimaryUserHelper(TransactionConnection, AppIdentifier, Storage, String)' has a cyclomatic complexity of 22.","Design","CyclomaticComplexity"
"29","io.supertokens.authRecipe","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\authRecipe\AuthRecipe.java","3","452","The method 'canCreatePrimaryUserHelper(TransactionConnection, AppIdentifier, Storage, String)' has an NPath complexity of 1302, current threshold is 200","Design","NPathComplexity"
"30","io.supertokens.authRecipe","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\authRecipe\AuthRecipe.java","3","465","Access to field `isPrimaryUser` on foreign value `targetUser` (degree 1)","Design","LawOfDemeter"
"31","io.supertokens.authRecipe","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\authRecipe\AuthRecipe.java","3","476","Access to field `loginMethods` on foreign value `targetUser` (degree 1)","Design","LawOfDemeter"
"32","io.supertokens.authRecipe","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\authRecipe\AuthRecipe.java","3","477","Access to field `loginMethods` on foreign value `targetUser` (degree 1)","Design","LawOfDemeter"
"33","io.supertokens.authRecipe","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\authRecipe\AuthRecipe.java","3","479","Access to field `tenantIds` on foreign value `targetUser` (degree 1)","Design","LawOfDemeter"
"34","io.supertokens.authRecipe","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\authRecipe\AuthRecipe.java","3","485","Access to field `tenantIds` on foreign value `user` (degree 1)","Design","LawOfDemeter"
"35","io.supertokens.authRecipe","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\authRecipe\AuthRecipe.java","3","488","Access to field `isPrimaryUser` on foreign value `user` (degree 1)","Design","LawOfDemeter"
"36","io.supertokens.authRecipe","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\authRecipe\AuthRecipe.java","3","501","Access to field `tenantIds` on foreign value `user` (degree 1)","Design","LawOfDemeter"
"37","io.supertokens.authRecipe","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\authRecipe\AuthRecipe.java","3","504","Access to field `isPrimaryUser` on foreign value `user` (degree 1)","Design","LawOfDemeter"
"38","io.supertokens.authRecipe","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\authRecipe\AuthRecipe.java","3","518","Access to field `tenantIds` on foreign value `userWithSameThirdParty` (degree 1)","Design","LawOfDemeter"
"39","io.supertokens.authRecipe","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\authRecipe\AuthRecipe.java","3","521","Access to field `isPrimaryUser` on foreign value `userWithSameThirdParty` (degree 1)","Design","LawOfDemeter"
"40","io.supertokens.authRecipe","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\authRecipe\AuthRecipe.java","3","547","The method 'createPrimaryUser(Main, AppIdentifier, Storage, String)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"41","io.supertokens.authRecipe","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\authRecipe\AuthRecipe.java","3","572","Access to field `user` on foreign value `result` (degree 1)","Design","LawOfDemeter"
"42","io.supertokens.authRecipe","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\authRecipe\AuthRecipe.java","3","576","Access to field `user` on foreign value `result` (degree 1)","Design","LawOfDemeter"
"43","io.supertokens.authRecipe","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\authRecipe\AuthRecipe.java","3","596","The method 'getUsersByAccountInfo(TenantIdentifier, Storage, boolean, String, String, String, String)' has a cyclomatic complexity of 18.","Design","CyclomaticComplexity"
"44","io.supertokens.authRecipe","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\authRecipe\AuthRecipe.java","3","596","The method 'getUsersByAccountInfo(TenantIdentifier, Storage, boolean, String, String, String, String)' has an NPath complexity of 5472, current threshold is 200","Design","NPathComplexity"
"45","io.supertokens.authRecipe","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\authRecipe\AuthRecipe.java","3","638","Access to field `loginMethods` on foreign value `user` (degree 1)","Design","LawOfDemeter"
"46","io.supertokens.authRecipe","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\authRecipe\AuthRecipe.java","3","773","The method 'deleteUserHelper(TransactionConnection, AppIdentifier, Storage, String, boolean, UserIdMapping)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"47","io.supertokens.authRecipe","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\authRecipe\AuthRecipe.java","3","773","The method 'deleteUserHelper(TransactionConnection, AppIdentifier, Storage, String, boolean, UserIdMapping)' has an NPath complexity of 294, current threshold is 200","Design","NPathComplexity"
"48","io.supertokens.authRecipe","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\authRecipe\AuthRecipe.java","3","838","Access to field `loginMethods` on foreign value `userToDelete` (degree 1)","Design","LawOfDemeter"
"49","io.supertokens.authRecipe","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\authRecipe\AuthRecipe.java","3","886","Access to field `loginMethods` on foreign value `userToDelete` (degree 1)","Design","LawOfDemeter"
"1","io.supertokens.cliOptions","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\cliOptions\CLIOptions.java","3","27","The class 'CLIOptions' is suspected to be a Data Class (WOC=28.571%, NOPA=0, NOAM=5, WMC=25)","Design","DataClass"
"1","io.supertokens.config","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\config\Config.java","3","223","The method 'getNormalisedConfigsForAllTenants(TenantConfig[], JsonObject)' has an NPath complexity of 218, current threshold is 200","Design","NPathComplexity"
"2","io.supertokens.config","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\config\Config.java","3","235","Access to field `tenantIdentifier` on foreign value `tenant` (degree 1)","Design","LawOfDemeter"
"3","io.supertokens.config","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\config\Config.java","3","253","Access to field `tenantIdentifier` on foreign value `tenant` (degree 1)","Design","LawOfDemeter"
"4","io.supertokens.config","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\config\Config.java","3","254","Access to field `tenantIdentifier` on foreign value `tenant` (degree 1)","Design","LawOfDemeter"
"5","io.supertokens.config","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\config\Config.java","3","269","Access to field `tenantIdentifier` on foreign value `tenant` (degree 1)","Design","LawOfDemeter"
"1","io.supertokens.config","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\config\CoreConfig.java","3","48","Possible God Class (WMC=217, ATFD=30, TCC=3.544%)","Design","GodClass"
"2","io.supertokens.config","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\config\CoreConfig.java","3","48","The class 'CoreConfig' has a total cyclomatic complexity of 217 (highest 134).","Design","CyclomaticComplexity"
"3","io.supertokens.config","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\config\CoreConfig.java","3","503","The method 'normalizeAndValidate(Main, boolean)' has a cyclomatic complexity of 134.","Design","CyclomaticComplexity"
"4","io.supertokens.config","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\config\CoreConfig.java","3","503","The method 'normalizeAndValidate(Main, boolean)' has an NPath complexity of 19112927176949760000, current threshold is 200","Design","NPathComplexity"
"5","io.supertokens.config","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\config\CoreConfig.java","3","848","The method 'getConfigFieldsInfoForDashboard(Main, TenantIdentifier)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"6","io.supertokens.config","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\config\CoreConfig.java","3","848","The method 'getConfigFieldsInfoForDashboard(Main, TenantIdentifier)' has an NPath complexity of 242, current threshold is 200","Design","NPathComplexity"
"1","io.supertokens.cronjobs","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\cronjobs\CronTask.java","3","77","The method 'run()' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"1","io.supertokens.cronjobs.telemetry","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\cronjobs\telemetry\Telemetry.java","3","77","The method 'doTaskPerApp(AppIdentifier)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","io.supertokens.dashboard","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\dashboard\Dashboard.java","3","48","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","io.supertokens.dashboard","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\dashboard\Dashboard.java","3","233","The method 'updateUsersCredentialsWithUserId(AppIdentifier, Storage, Main, String, String, String)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","io.supertokens.emailpassword","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\EmailPassword.java","3","59","Possible God Class (WMC=127, ATFD=13, TCC=0.000%)","Design","GodClass"
"2","io.supertokens.emailpassword","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\EmailPassword.java","3","59","The class 'EmailPassword' has a total cyclomatic complexity of 127 (highest 20).","Design","CyclomaticComplexity"
"3","io.supertokens.emailpassword","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\EmailPassword.java","3","59","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"4","io.supertokens.emailpassword","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\EmailPassword.java","3","97","The method 'signUp(TenantIdentifier, Storage, Main, String, String)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"5","io.supertokens.emailpassword","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\EmailPassword.java","3","132","Access to field `loginMethods` on foreign value `newUser` (degree 1)","Design","LawOfDemeter"
"6","io.supertokens.emailpassword","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\EmailPassword.java","3","164","The method 'importUserWithPasswordHash(TenantIdentifier, Storage, Main, String, String, PASSWORD_HASHING_ALG)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"7","io.supertokens.emailpassword","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\EmailPassword.java","3","197","Access to field `loginMethods` on foreign value `currUser` (degree 1)","Design","LawOfDemeter"
"8","io.supertokens.emailpassword","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\EmailPassword.java","3","247","The method 'signIn(TenantIdentifier, Storage, Main, String, String)' has a cyclomatic complexity of 20.","Design","CyclomaticComplexity"
"9","io.supertokens.emailpassword","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\EmailPassword.java","3","264","Access to field `loginMethods` on foreign value `currUser` (degree 1)","Design","LawOfDemeter"
"10","io.supertokens.emailpassword","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\EmailPassword.java","3","346","Access to field `loginMethods` on foreign value `user` (degree 1)","Design","LawOfDemeter"
"11","io.supertokens.emailpassword","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\EmailPassword.java","3","349","Access to field `loginMethods` on foreign value `user` (degree 1)","Design","LawOfDemeter"
"12","io.supertokens.emailpassword","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\EmailPassword.java","3","350","Access to field `loginMethods` on foreign value `user` (degree 1)","Design","LawOfDemeter"
"13","io.supertokens.emailpassword","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\EmailPassword.java","3","354","Access to field `loginMethods` on foreign value `user` (degree 1)","Design","LawOfDemeter"
"14","io.supertokens.emailpassword","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\EmailPassword.java","3","442","Access to field `token` on foreign value `tok` (degree 1)","Design","LawOfDemeter"
"15","io.supertokens.emailpassword","C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\emailpassword\EmailPassword.java","3","456","Access to field `tokenExpiry` on foreign value `matchedToken` (degree 1)","Design","LawOfDemeter"
